family,group,exp,model,method,variant,train_len,eval_len,step,benchmark,pass@1,pass@4,pass@8,pass@32
7B main,swe-rl,swe-rl-grpo,coder7b,grpo,none,8192,8192,80,livecodebench_v6,0.16071428571428573,0.19020408163265307,0.2057142857142857,
7B main,swe-rl,swe-rl-grpo,coder7b,grpo,none,8192,8192,80,aime2024,0.07916666666666666,,,0.3
7B main,swe-rl,swe-rl-grpo,coder7b,grpo,none,8192,8192,80,aime2025,0.05,,,0.3333333333333333
7B main,swe-rl,swe-rl-grpo,coder7b,grpo,none,8192,16384,105,livecodebench_v5,0.21415770609318996,0.2705069124423963,0.2867383512544803,
7B main,swe-rl,swe-rl-grpo,coder7b,grpo,none,8192,16384,105,livecodebench_v6,0.1707142857142857,0.19836734693877553,0.21142857142857144,
7B main,swe-rl,swe-rl-grpo,coder7b,grpo,none,8192,16384,105,aime2024,0.0875,,,0.3
7B main,swe-rl,swe-rl-grpo,coder7b,grpo,none,8192,16384,105,aime2025,0.04791666666666667,,,0.36666666666666664
7B main,swe-rl,swe-rl-grpo,coder7b,grpo,none,8192,8192,105,livecodebench_v5,0.22087813620071683,0.26866359447004606,0.2831541218637993,
7B main,swe-rl,swe-rl-grpo,coder7b,grpo,none,8192,8192,105,livecodebench_v6,0.1742857142857143,0.21159183673469387,0.22285714285714286,
7B main,swe-rl,swe-rl-grpo,coder7b,grpo,none,8192,8192,105,aime2024,0.09375,,,0.43333333333333335
7B main,swe-rl,swe-rl-grpo,coder7b,grpo,none,8192,8192,105,aime2025,0.04583333333333333,,,0.36666666666666664
7B main,swe-rl,swe-rl-intuitor,coder7b,intuitor,none,8192,16384,20,livecodebench_v5,0.17831541218637992,0.24700460829493087,0.2724014336917563,
7B main,swe-rl,swe-rl-intuitor,coder7b,intuitor,none,8192,16384,20,livecodebench_v6,0.16642857142857143,0.20130612244897958,0.21142857142857144,
7B main,swe-rl,swe-rl-intuitor,coder7b,intuitor,none,8192,16384,20,aime2024,0.08020833333333334,,,0.26666666666666666
7B main,swe-rl,swe-rl-intuitor,coder7b,intuitor,none,8192,16384,20,aime2025,0.04791666666666667,,,0.26666666666666666
7B main,swe-rl,swe-rl-intuitor,coder7b,intuitor,none,8192,8192,20,livecodebench_v5,0.1742831541218638,0.23758320532514082,0.25806451612903225,
7B main,swe-rl,swe-rl-intuitor,coder7b,intuitor,none,8192,8192,20,livecodebench_v6,0.16214285714285714,0.1999183673469388,0.21142857142857144,
7B main,swe-rl,swe-rl-intuitor,coder7b,intuitor,none,8192,8192,20,aime2024,0.0875,,,0.3
7B main,swe-rl,swe-rl-intuitor,coder7b,intuitor,none,8192,8192,20,aime2025,0.04375,,,0.36666666666666664
7B main,swe-rl,swe-rl-intuitor,coder7b,intuitor,none,8192,16384,50,livecodebench_v5,0.13082437275985664,0.17588325652841783,0.1971326164874552,
7B main,swe-rl,swe-rl-intuitor,coder7b,intuitor,none,8192,16384,50,livecodebench_v6,0.10571428571428572,0.13053061224489795,0.14285714285714285,
7B main,swe-rl,swe-rl-intuitor,coder7b,intuitor,none,8192,16384,50,aime2024,0.09479166666666666,,,0.36666666666666664
7B main,swe-rl,swe-rl-intuitor,coder7b,intuitor,none,8192,16384,50,aime2025,0.040625,,,0.26666666666666666
7B main,swe-rl,swe-rl-intuitor,coder7b,intuitor,none,8192,8192,50,livecodebench_v5,0.1339605734767025,0.17501280081925247,0.1935483870967742,
7B main,swe-rl,swe-rl-intuitor,coder7b,intuitor,none,8192,8192,50,livecodebench_v6,0.10071428571428571,0.11951020408163265,0.12571428571428572,
7B main,swe-rl,swe-rl-intuitor,coder7b,intuitor,none,8192,8192,50,aime2024,0.090625,,,0.3
7B main,swe-rl,swe-rl-intuitor,coder7b,intuitor,none,8192,8192,50,aime2025,0.053125,,,0.36666666666666664
7B main,swe-rl,swe-rl-intuitor,coder7b,intuitor,none,8192,16384,80,livecodebench_v5,0.15905017921146952,0.19856630824372762,0.2114695340501792,
7B main,swe-rl,swe-rl-intuitor,coder7b,intuitor,none,8192,16384,80,livecodebench_v6,0.13,0.14685714285714288,0.15428571428571428,
7B main,swe-rl,swe-rl-intuitor,coder7b,intuitor,none,8192,16384,80,aime2024,0.078125,,,0.23333333333333334
7B main,swe-rl,swe-rl-intuitor,coder7b,intuitor,none,8192,16384,80,aime2025,0.0375,,,0.26666666666666666
7B main,swe-rl,swe-rl-intuitor,coder7b,intuitor,none,8192,8192,80,livecodebench_v5,0.15905017921146952,0.1923195084485407,0.20430107526881722,
7B main,swe-rl,swe-rl-intuitor,coder7b,intuitor,none,8192,8192,80,livecodebench_v6,0.12714285714285714,0.13877551020408163,0.14857142857142858,
7B main,swe-rl,swe-rl-intuitor,coder7b,intuitor,none,8192,8192,80,aime2024,0.09270833333333334,,,0.26666666666666666
7B main,swe-rl,swe-rl-intuitor,coder7b,intuitor,none,8192,8192,80,aime2025,0.040625,,,0.2
7B main,swe-rl,swe-rl-intuitor,coder7b,intuitor,none,8192,16384,105,livecodebench_v5,0.135752688172043,0.16538658474142343,0.17921146953405018,
7B main,swe-rl,swe-rl-intuitor,coder7b,intuitor,none,8192,16384,105,livecodebench_v6,0.11285714285714285,0.13085714285714284,0.13714285714285715,
7B main,swe-rl,swe-rl-intuitor,coder7b,intuitor,none,8192,16384,105,aime2024,0.090625,,,0.3
7B main,swe-rl,swe-rl-intuitor,coder7b,intuitor,none,8192,16384,105,aime2025,0.046875,,,0.36666666666666664
7B main,swe-rl,swe-rl-intuitor,coder7b,intuitor,none,8192,8192,105,livecodebench_v5,0.14068100358422939,0.17291346646185357,0.1863799283154122,
7B main,swe-rl,swe-rl-intuitor,coder7b,intuitor,none,8192,8192,105,livecodebench_v6,0.10714285714285714,0.12718367346938778,0.13142857142857142,
7B main,swe-rl,swe-rl-intuitor,coder7b,intuitor,none,8192,8192,105,aime2024,0.09791666666666667,,,0.3333333333333333
7B main,swe-rl,swe-rl-intuitor,coder7b,intuitor,none,8192,8192,105,aime2025,0.04479166666666667,,,0.26666666666666666
7B main,swe-rl,swe-rl-token_entropy,coder7b,token_entropy,none,8192,16384,20,livecodebench_v5,0.17114695340501793,0.23937532002048129,0.26881720430107525,
7B main,swe-rl,swe-rl-token_entropy,coder7b,token_entropy,none,8192,16384,20,livecodebench_v6,0.15428571428571428,0.19053061224489795,0.2,
7B main,swe-rl,swe-rl-token_entropy,coder7b,token_entropy,none,8192,16384,20,aime2024,0.08333333333333333,,,0.3
7B main,swe-rl,swe-rl-token_entropy,coder7b,token_entropy,none,8192,16384,20,aime2025,0.057291666666666664,,,0.3
7B main,swe-rl,swe-rl-token_entropy,coder7b,token_entropy,none,8192,8192,20,livecodebench_v5,0.17114695340501793,0.23604710701484896,0.26523297491039427,
7B main,swe-rl,swe-rl-token_entropy,coder7b,token_entropy,none,8192,8192,20,livecodebench_v6,0.15857142857142856,0.18930612244897957,0.19428571428571428,
7B main,swe-rl,swe-rl-token_entropy,coder7b,token_entropy,none,8192,8192,20,aime2024,0.084375,,,0.23333333333333334
7B main,swe-rl,swe-rl-token_entropy,coder7b,token_entropy,none,8192,8192,20,aime2025,0.041666666666666664,,,0.26666666666666666
7B main,swe-rl,swe-rl-token_entropy,coder7b,token_entropy,none,8192,16384,50,livecodebench_v5,0.1693548387096774,0.20593958013312852,0.21863799283154123,
7B main,swe-rl,swe-rl-token_entropy,coder7b,token_entropy,none,8192,16384,50,livecodebench_v6,0.16071428571428573,0.17224489795918368,0.17714285714285713,
7B main,swe-rl,swe-rl-token_entropy,coder7b,token_entropy,none,8192,16384,50,aime2024,0.09375,,,0.3333333333333333
7B main,swe-rl,swe-rl-token_entropy,coder7b,token_entropy,none,8192,16384,50,aime2025,0.035416666666666666,,,0.23333333333333334
7B main,swe-rl,swe-rl-token_entropy,coder7b,token_entropy,none,8192,8192,50,livecodebench_v5,0.16756272401433692,0.2019457245263697,0.2222222222222222,
7B main,swe-rl,swe-rl-token_entropy,coder7b,token_entropy,none,8192,8192,50,livecodebench_v6,0.16,0.17387755102040817,0.18285714285714286,
7B main,swe-rl,swe-rl-token_entropy,coder7b,token_entropy,none,8192,8192,50,aime2024,0.09479166666666666,,,0.26666666666666666
7B main,swe-rl,swe-rl-token_entropy,coder7b,token_entropy,none,8192,8192,50,aime2025,0.046875,,,0.3333333333333333
7B main,swe-rl,swe-rl-token_entropy,coder7b,token_entropy,none,8192,16384,80,livecodebench_v5,0.17069892473118278,0.20194572452636972,0.21505376344086022,
7B main,swe-rl,swe-rl-token_entropy,coder7b,token_entropy,none,8192,16384,80,livecodebench_v6,0.15428571428571428,0.15428571428571428,0.15428571428571428,
7B main,swe-rl,swe-rl-token_entropy,coder7b,token_entropy,none,8192,16384,80,aime2024,0.09270833333333334,,,0.26666666666666666
7B main,swe-rl,swe-rl-token_entropy,coder7b,token_entropy,none,8192,16384,80,aime2025,0.04375,,,0.3
7B main,swe-rl,swe-rl-token_entropy,coder7b,token_entropy,none,8192,8192,80,livecodebench_v5,0.1863799283154122,0.21274961597542244,0.2222222222222222,
7B main,swe-rl,swe-rl-token_entropy,coder7b,token_entropy,none,8192,8192,80,livecodebench_v6,0.15714285714285714,0.16448979591836735,0.17142857142857143,
7B main,swe-rl,swe-rl-token_entropy,coder7b,token_entropy,none,8192,8192,80,aime2024,0.08541666666666667,,,0.3333333333333333
7B main,swe-rl,swe-rl-token_entropy,coder7b,token_entropy,none,8192,8192,80,aime2025,0.05625,,,0.3333333333333333
7B main,swe-rl,swe-rl-token_entropy,coder7b,token_entropy,none,8192,16384,105,livecodebench_v5,0.16487455197132617,0.19365079365079363,0.20430107526881722,
7B main,swe-rl,swe-rl-token_entropy,coder7b,token_entropy,none,8192,16384,105,livecodebench_v6,0.15214285714285714,0.15714285714285714,0.16,
7B main,swe-rl,swe-rl-token_entropy,coder7b,token_entropy,none,8192,16384,105,aime2024,0.09895833333333333,,,0.26666666666666666
7B main,swe-rl,swe-rl-token_entropy,coder7b,token_entropy,none,8192,16384,105,aime2025,0.04895833333333333,,,0.3
7B main,swe-rl,swe-rl-token_entropy,coder7b,token_entropy,none,8192,8192,105,livecodebench_v5,0.17025089605734767,0.20051203277009733,0.2114695340501792,
7B main,swe-rl,swe-rl-token_entropy,coder7b,token_entropy,none,8192,8192,105,livecodebench_v6,0.15571428571428572,0.16285714285714287,0.17142857142857143,
7B main,swe-rl,swe-rl-token_entropy,coder7b,token_entropy,none,8192,8192,105,aime2024,0.0875,,,0.4
7B main,swe-rl,swe-rl-token_entropy,coder7b,token_entropy,none,8192,8192,105,aime2025,0.057291666666666664,,,0.3
7B main,swe-rl,swe-rl-trajectory_entropy,coder7b,trajectory_entropy,none,8192,16384,20,livecodebench_v5,0.17025089605734767,0.23328213005632362,0.25806451612903225,
7B main,swe-rl,swe-rl-trajectory_entropy,coder7b,trajectory_entropy,none,8192,16384,20,livecodebench_v6,0.15857142857142856,0.18938775510204078,0.2,
7B main,swe-rl,swe-rl-trajectory_entropy,coder7b,trajectory_entropy,none,8192,16384,20,aime2024,0.08020833333333334,,,0.36666666666666664
7B main,swe-rl,swe-rl-trajectory_entropy,coder7b,trajectory_entropy,none,8192,16384,20,aime2025,0.04583333333333333,,,0.36666666666666664
7B main,swe-rl,swe-rl-trajectory_entropy,coder7b,trajectory_entropy,none,8192,8192,20,livecodebench_v5,0.1639784946236559,0.21705069124423965,0.24372759856630824,
7B main,swe-rl,swe-rl-trajectory_entropy,coder7b,trajectory_entropy,none,8192,8192,20,livecodebench_v6,0.15857142857142856,0.18685714285714286,0.2,
7B main,swe-rl,swe-rl-trajectory_entropy,coder7b,trajectory_entropy,none,8192,8192,20,aime2024,0.08541666666666667,,,0.36666666666666664
7B main,swe-rl,swe-rl-trajectory_entropy,coder7b,trajectory_entropy,none,8192,8192,20,aime2025,0.03854166666666667,,,0.26666666666666666
7B main,swe-rl,swe-rl-trajectory_entropy,coder7b,trajectory_entropy,none,8192,16384,50,livecodebench_v5,0.15143369175627241,0.17342549923195086,0.17921146953405018,
7B main,swe-rl,swe-rl-trajectory_entropy,coder7b,trajectory_entropy,none,8192,16384,50,livecodebench_v6,0.15642857142857142,0.16408163265306122,0.1657142857142857,
7B main,swe-rl,swe-rl-trajectory_entropy,coder7b,trajectory_entropy,none,8192,16384,50,aime2024,0.08958333333333333,,,0.3
7B main,swe-rl,swe-rl-trajectory_entropy,coder7b,trajectory_entropy,none,8192,16384,50,aime2025,0.04791666666666667,,,0.3
7B main,swe-rl,swe-rl-trajectory_entropy,coder7b,trajectory_entropy,none,8192,8192,50,livecodebench_v5,0.15143369175627241,0.17342549923195086,0.17921146953405018,
7B main,swe-rl,swe-rl-trajectory_entropy,coder7b,trajectory_entropy,none,8192,8192,50,livecodebench_v6,0.15571428571428572,0.15877551020408162,0.16,
7B main,swe-rl,swe-rl-trajectory_entropy,coder7b,trajectory_entropy,none,8192,8192,50,aime2024,0.08125,,,0.23333333333333334
7B main,swe-rl,swe-rl-trajectory_entropy,coder7b,trajectory_entropy,none,8192,8192,50,aime2025,0.04479166666666667,,,0.3333333333333333
7B main,swe-rl,swe-rl-trajectory_entropy,coder7b,trajectory_entropy,none,8192,16384,80,livecodebench_v5,0.15412186379928317,0.16866359447004609,0.17562724014336917,
7B main,swe-rl,swe-rl-trajectory_entropy,coder7b,trajectory_entropy,none,8192,16384,80,livecodebench_v6,0.15428571428571428,0.15877551020408162,0.16,
7B main,swe-rl,swe-rl-trajectory_entropy,coder7b,trajectory_entropy,none,8192,16384,80,aime2024,0.10729166666666666,,,0.36666666666666664
7B main,swe-rl,swe-rl-trajectory_entropy,coder7b,trajectory_entropy,none,8192,16384,80,aime2025,0.041666666666666664,,,0.3333333333333333
7B main,swe-rl,swe-rl-trajectory_entropy,coder7b,trajectory_entropy,none,8192,8192,80,livecodebench_v5,0.15367383512544802,0.16661546338965694,0.17204301075268819,
7B main,swe-rl,swe-rl-trajectory_entropy,coder7b,trajectory_entropy,none,8192,8192,80,livecodebench_v6,0.15428571428571428,0.15877551020408162,0.16,
7B main,swe-rl,swe-rl-trajectory_entropy,coder7b,trajectory_entropy,none,8192,8192,80,aime2024,0.08645833333333333,,,0.3
7B main,swe-rl,swe-rl-trajectory_entropy,coder7b,trajectory_entropy,none,8192,8192,80,aime2025,0.041666666666666664,,,0.26666666666666666
7B main,swe-rl,swe-rl-trajectory_entropy,coder7b,trajectory_entropy,none,8192,16384,105,livecodebench_v5,0.15681003584229392,0.17419354838709677,0.17921146953405018,
7B main,swe-rl,swe-rl-trajectory_entropy,coder7b,trajectory_entropy,none,8192,16384,105,livecodebench_v6,0.16642857142857143,0.17020408163265305,0.17142857142857143,
7B main,swe-rl,swe-rl-trajectory_entropy,coder7b,trajectory_entropy,none,8192,16384,105,aime2024,0.08645833333333333,,,0.26666666666666666
7B main,swe-rl,swe-rl-trajectory_entropy,coder7b,trajectory_entropy,none,8192,16384,105,aime2025,0.051041666666666666,,,0.3
7B main,swe-rl,swe-rl-trajectory_entropy,coder7b,trajectory_entropy,none,8192,8192,105,livecodebench_v5,0.1532258064516129,0.17168458781362006,0.17921146953405018,
7B main,swe-rl,swe-rl-trajectory_entropy,coder7b,trajectory_entropy,none,8192,8192,105,livecodebench_v6,0.16714285714285715,0.17102040816326533,0.17142857142857143,
7B main,swe-rl,swe-rl-trajectory_entropy,coder7b,trajectory_entropy,none,8192,8192,105,aime2024,0.08229166666666667,,,0.3
7B main,swe-rl,swe-rl-trajectory_entropy,coder7b,trajectory_entropy,none,8192,8192,105,aime2025,0.0375,,,0.26666666666666666
7B main,swe-rl,swe-rl-prob_disparity,coder7b,prob_disparity,none,8192,16384,20,livecodebench_v5,0.16577060931899643,0.23527905785970302,0.26523297491039427,
7B main,swe-rl,swe-rl-prob_disparity,coder7b,prob_disparity,none,8192,16384,20,livecodebench_v6,0.15785714285714286,0.19240816326530613,0.2057142857142857,
7B main,swe-rl,swe-rl-prob_disparity,coder7b,prob_disparity,none,8192,16384,20,aime2024,0.07395833333333333,,,0.26666666666666666
7B main,swe-rl,swe-rl-prob_disparity,coder7b,prob_disparity,none,8192,16384,20,aime2025,0.03958333333333333,,,0.26666666666666666
7B main,swe-rl,swe-rl-prob_disparity,coder7b,prob_disparity,none,8192,8192,20,livecodebench_v5,0.16980286738351255,0.23154121863799282,0.2616487455197133,
7B main,swe-rl,swe-rl-prob_disparity,coder7b,prob_disparity,none,8192,8192,20,livecodebench_v6,0.15928571428571428,0.19004081632653064,0.2,
7B main,swe-rl,swe-rl-prob_disparity,coder7b,prob_disparity,none,8192,8192,20,aime2024,0.09270833333333334,,,0.43333333333333335
7B main,swe-rl,swe-rl-prob_disparity,coder7b,prob_disparity,none,8192,8192,20,aime2025,0.0375,,,0.3
7B main,swe-rl,swe-rl-prob_disparity,coder7b,prob_disparity,none,8192,16384,50,livecodebench_v5,0.16487455197132617,0.2050179211469534,0.22939068100358423,
7B main,swe-rl,swe-rl-prob_disparity,coder7b,prob_disparity,none,8192,16384,50,livecodebench_v6,0.15357142857142858,0.16963265306122446,0.17714285714285713,
7B main,swe-rl,swe-rl-prob_disparity,coder7b,prob_disparity,none,8192,16384,50,aime2024,0.08645833333333333,,,0.4
7B main,swe-rl,swe-rl-prob_disparity,coder7b,prob_disparity,none,8192,16384,50,aime2025,0.041666666666666664,,,0.26666666666666666
7B main,swe-rl,swe-rl-prob_disparity,coder7b,prob_disparity,none,8192,8192,50,livecodebench_v5,0.16980286738351255,0.20245775729646695,0.21505376344086022,
7B main,swe-rl,swe-rl-prob_disparity,coder7b,prob_disparity,none,8192,8192,50,livecodebench_v6,0.15857142857142856,0.17755102040816326,0.18857142857142858,
7B main,swe-rl,swe-rl-prob_disparity,coder7b,prob_disparity,none,8192,8192,50,aime2024,0.09166666666666666,,,0.3
7B main,swe-rl,swe-rl-prob_disparity,coder7b,prob_disparity,none,8192,8192,50,aime2025,0.03958333333333333,,,0.23333333333333334
7B main,swe-rl,swe-rl-prob_disparity,coder7b,prob_disparity,none,8192,16384,80,livecodebench_v5,0.16577060931899643,0.2060931899641577,0.21863799283154123,
7B main,swe-rl,swe-rl-prob_disparity,coder7b,prob_disparity,none,8192,16384,80,livecodebench_v6,0.15571428571428572,0.16277551020408165,0.1657142857142857,
7B main,swe-rl,swe-rl-prob_disparity,coder7b,prob_disparity,none,8192,16384,80,aime2024,0.09166666666666666,,,0.36666666666666664
7B main,swe-rl,swe-rl-prob_disparity,coder7b,prob_disparity,none,8192,16384,80,aime2025,0.052083333333333336,,,0.3
7B main,swe-rl,swe-rl-prob_disparity,coder7b,prob_disparity,none,8192,8192,80,livecodebench_v5,0.16756272401433692,0.2006656426011265,0.2114695340501792,
7B main,swe-rl,swe-rl-prob_disparity,coder7b,prob_disparity,none,8192,8192,80,livecodebench_v6,0.15928571428571428,0.16816326530612247,0.17142857142857143,
7B main,swe-rl,swe-rl-prob_disparity,coder7b,prob_disparity,none,8192,8192,80,aime2024,0.07916666666666666,,,0.3
7B main,swe-rl,swe-rl-prob_disparity,coder7b,prob_disparity,none,8192,8192,80,aime2025,0.04375,,,0.3
7B main,swe-rl,swe-rl-prob_disparity,coder7b,prob_disparity,none,8192,16384,105,livecodebench_v5,0.17338709677419356,0.20307219662058373,0.2114695340501792,
7B main,swe-rl,swe-rl-prob_disparity,coder7b,prob_disparity,none,8192,16384,105,livecodebench_v6,0.13642857142857143,0.14448979591836733,0.14857142857142858,
7B main,swe-rl,swe-rl-prob_disparity,coder7b,prob_disparity,none,8192,16384,105,aime2024,0.09375,,,0.26666666666666666
7B main,swe-rl,swe-rl-prob_disparity,coder7b,prob_disparity,none,8192,16384,105,aime2025,0.05416666666666667,,,0.26666666666666666
7B main,swe-rl,swe-rl-prob_disparity,coder7b,prob_disparity,none,8192,8192,105,livecodebench_v5,0.17114695340501793,0.20691244239631337,0.21863799283154123,
7B main,swe-rl,swe-rl-prob_disparity,coder7b,prob_disparity,none,8192,8192,105,livecodebench_v6,0.13285714285714287,0.14155102040816328,0.14285714285714285,
7B main,swe-rl,swe-rl-prob_disparity,coder7b,prob_disparity,none,8192,8192,105,aime2024,0.08645833333333333,,,0.3
7B main,swe-rl,swe-rl-prob_disparity,coder7b,prob_disparity,none,8192,8192,105,aime2025,0.04583333333333333,,,0.3333333333333333
7B +KL,swe-rl-kl,swe-rl-intuitor-kl,coder7b,intuitor,kl,8192,16384,20,livecodebench_v5,0.17293906810035842,0.24234511008704557,0.26881720430107525,
7B +KL,swe-rl-kl,swe-rl-intuitor-kl,coder7b,intuitor,kl,8192,16384,20,livecodebench_v6,0.165,0.20628571428571427,0.22285714285714286,
7B +KL,swe-rl-kl,swe-rl-intuitor-kl,coder7b,intuitor,kl,8192,16384,20,aime2024,0.084375,,,0.26666666666666666
7B +KL,swe-rl-kl,swe-rl-intuitor-kl,coder7b,intuitor,kl,8192,16384,20,aime2025,0.051041666666666666,,,0.3333333333333333
7B +KL,swe-rl-kl,swe-rl-intuitor-kl,coder7b,intuitor,kl,8192,8192,20,aime2024,0.08229166666666667,,,0.26666666666666666
7B +KL,swe-rl-kl,swe-rl-intuitor-kl,coder7b,intuitor,kl,8192,8192,20,aime2025,0.040625,,,0.4
7B +KL,swe-rl-kl,swe-rl-intuitor-kl,coder7b,intuitor,kl,8192,16384,50,livecodebench_v5,0.14919354838709678,0.18755760368663596,0.1971326164874552,
7B +KL,swe-rl-kl,swe-rl-intuitor-kl,coder7b,intuitor,kl,8192,16384,50,livecodebench_v6,0.13285714285714287,0.15248979591836734,0.16,
7B +KL,swe-rl-kl,swe-rl-intuitor-kl,coder7b,intuitor,kl,8192,16384,50,aime2024,0.09270833333333334,,,0.4
7B +KL,swe-rl-kl,swe-rl-intuitor-kl,coder7b,intuitor,kl,8192,16384,50,aime2025,0.05,,,0.3
7B +KL,swe-rl-kl,swe-rl-intuitor-kl,coder7b,intuitor,kl,8192,8192,50,aime2024,0.08958333333333333,,,0.36666666666666664
7B +KL,swe-rl-kl,swe-rl-intuitor-kl,coder7b,intuitor,kl,8192,8192,50,aime2025,0.04895833333333333,,,0.23333333333333334
7B +KL,swe-rl-kl,swe-rl-intuitor-kl,coder7b,intuitor,kl,8192,16384,80,livecodebench_v5,0.10887096774193548,0.13799283154121864,0.15053763440860216,
7B +KL,swe-rl-kl,swe-rl-intuitor-kl,coder7b,intuitor,kl,8192,16384,80,livecodebench_v6,0.09214285714285714,0.10244897959183674,0.10857142857142857,
7B +KL,swe-rl-kl,swe-rl-intuitor-kl,coder7b,intuitor,kl,8192,16384,80,aime2024,0.09166666666666666,,,0.36666666666666664
7B +KL,swe-rl-kl,swe-rl-intuitor-kl,coder7b,intuitor,kl,8192,16384,80,aime2025,0.03958333333333333,,,0.23333333333333334
7B +KL,swe-rl-kl,swe-rl-intuitor-kl,coder7b,intuitor,kl,8192,8192,80,aime2024,0.09791666666666667,,,0.26666666666666666
7B +KL,swe-rl-kl,swe-rl-intuitor-kl,coder7b,intuitor,kl,8192,8192,80,aime2025,0.04479166666666667,,,0.23333333333333334
7B +KL,swe-rl-kl,swe-rl-intuitor-kl,coder7b,intuitor,kl,8192,16384,105,livecodebench_v5,0.10842293906810035,0.14147465437788018,0.15412186379928317,
7B +KL,swe-rl-kl,swe-rl-intuitor-kl,coder7b,intuitor,kl,8192,16384,105,livecodebench_v6,0.08785714285714286,0.09755102040816326,0.10285714285714286,
7B +KL,swe-rl-kl,swe-rl-intuitor-kl,coder7b,intuitor,kl,8192,16384,105,aime2024,0.08958333333333333,,,0.4
7B +KL,swe-rl-kl,swe-rl-intuitor-kl,coder7b,intuitor,kl,8192,16384,105,aime2025,0.041666666666666664,,,0.3333333333333333
7B +KL,swe-rl-kl,swe-rl-intuitor-kl,coder7b,intuitor,kl,8192,8192,105,aime2024,0.0875,,,0.3333333333333333
7B +KL,swe-rl-kl,swe-rl-intuitor-kl,coder7b,intuitor,kl,8192,8192,105,aime2025,0.040625,,,0.3
7B +KL,swe-rl-kl,swe-rl-token_entropy-kl,coder7b,token_entropy,kl,8192,16384,20,livecodebench_v5,0.16577060931899643,0.23399897593445979,0.2616487455197133,
7B +KL,swe-rl-kl,swe-rl-token_entropy-kl,coder7b,token_entropy,kl,8192,16384,20,livecodebench_v6,0.15285714285714286,0.18636734693877552,0.2,
7B +KL,swe-rl-kl,swe-rl-token_entropy-kl,coder7b,token_entropy,kl,8192,16384,20,aime2024,0.07708333333333334,,,0.26666666666666666
7B +KL,swe-rl-kl,swe-rl-token_entropy-kl,coder7b,token_entropy,kl,8192,16384,20,aime2025,0.05416666666666667,,,0.3333333333333333
7B +KL,swe-rl-kl,swe-rl-token_entropy-kl,coder7b,token_entropy,kl,8192,8192,20,aime2024,0.08958333333333333,,,0.23333333333333334
7B +KL,swe-rl-kl,swe-rl-token_entropy-kl,coder7b,token_entropy,kl,8192,8192,20,aime2025,0.030208333333333334,,,0.3
7B +KL,swe-rl-kl,swe-rl-token_entropy-kl,coder7b,token_entropy,kl,8192,16384,50,livecodebench_v5,0.1724910394265233,0.20471070148489504,0.2222222222222222,
7B +KL,swe-rl-kl,swe-rl-token_entropy-kl,coder7b,token_entropy,kl,8192,16384,50,livecodebench_v6,0.16,0.18693877551020407,0.2,
7B +KL,swe-rl-kl,swe-rl-token_entropy-kl,coder7b,token_entropy,kl,8192,16384,50,aime2024,0.0875,,,0.36666666666666664
7B +KL,swe-rl-kl,swe-rl-token_entropy-kl,coder7b,token_entropy,kl,8192,16384,50,aime2025,0.04375,,,0.23333333333333334
7B +KL,swe-rl-kl,swe-rl-token_entropy-kl,coder7b,token_entropy,kl,8192,8192,50,aime2024,0.078125,,,0.26666666666666666
7B +KL,swe-rl-kl,swe-rl-token_entropy-kl,coder7b,token_entropy,kl,8192,8192,50,aime2025,0.042708333333333334,,,0.3
7B +KL,swe-rl-kl,swe-rl-token_entropy-kl,coder7b,token_entropy,kl,8192,16384,80,livecodebench_v5,0.15905017921146952,0.19042498719918075,0.20430107526881722,
7B +KL,swe-rl-kl,swe-rl-token_entropy-kl,coder7b,token_entropy,kl,8192,16384,80,livecodebench_v6,0.16428571428571428,0.1657142857142857,0.1657142857142857,
7B +KL,swe-rl-kl,swe-rl-token_entropy-kl,coder7b,token_entropy,kl,8192,16384,80,aime2024,0.084375,,,0.26666666666666666
7B +KL,swe-rl-kl,swe-rl-token_entropy-kl,coder7b,token_entropy,kl,8192,16384,80,aime2025,0.05416666666666667,,,0.36666666666666664
7B +KL,swe-rl-kl,swe-rl-token_entropy-kl,coder7b,token_entropy,kl,8192,8192,80,aime2024,0.09479166666666666,,,0.3333333333333333
7B +KL,swe-rl-kl,swe-rl-token_entropy-kl,coder7b,token_entropy,kl,8192,8192,80,aime2025,0.052083333333333336,,,0.3
7B +KL,swe-rl-kl,swe-rl-token_entropy-kl,coder7b,token_entropy,kl,8192,16384,105,livecodebench_v5,0.16129032258064516,0.18448540706605224,0.18996415770609318,
7B +KL,swe-rl-kl,swe-rl-token_entropy-kl,coder7b,token_entropy,kl,8192,16384,105,livecodebench_v6,0.16357142857142856,0.1657142857142857,0.1657142857142857,
7B +KL,swe-rl-kl,swe-rl-token_entropy-kl,coder7b,token_entropy,kl,8192,16384,105,aime2024,0.078125,,,0.3
7B +KL,swe-rl-kl,swe-rl-token_entropy-kl,coder7b,token_entropy,kl,8192,16384,105,aime2025,0.03958333333333333,,,0.26666666666666666
7B +KL,swe-rl-kl,swe-rl-token_entropy-kl,coder7b,token_entropy,kl,8192,8192,105,aime2024,0.07916666666666666,,,0.26666666666666666
7B +KL,swe-rl-kl,swe-rl-token_entropy-kl,coder7b,token_entropy,kl,8192,8192,105,aime2025,0.03854166666666667,,,0.23333333333333334
